Date,Open,High,Low,Close,Adj Close,Volume
2015-01-13,159.649994,168.875000,159.375000,167.125000,151.145844,15155768
2015-01-14,167.050003,182.500000,167.024994,175.925003,159.104477,10559456
2015-01-15,179.500000,179.949997,174.824997,177.699997,160.709808,2655748
2015-01-16,178.274994,180.350006,174.074997,175.125000,158.380981,1251134
2015-01-19,175.949997,184.750000,174.574997,178.925003,161.817673,2461916
2015-01-20,180.000000,180.000000,173.074997,175.574997,158.787964,1228736
2015-01-21,176.000000,181.449997,174.524994,176.399994,159.534058,3524786
2015-01-22,175.800003,182.449997,175.800003,180.975006,163.671661,2148870
2015-01-23,182.699997,183.350006,176.750000,179.324997,162.179398,1930778
2015-01-27,180.000000,180.899994,175.050003,176.750000,159.850632,6040466
2015-01-28,177.300003,178.350006,175.500000,176.600006,159.714951,487904
2015-01-29,176.850006,177.149994,173.024994,175.899994,159.081894,678956
